GEO_ID,value,state,MarginOfError,county,sample_level,Geo_Name,variable_code,variable_name,variable_category,year_sample,dataset,census_geom_year,TRPAID
06000,656912,06,,000,State,CA,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,060002020
32000,54658,32,,000,State,NV,P12_019N,Male: 62 to 64 years,Age,2020,dec/dhc,2020,320002020
39900,5994,00,,000,MSA,Reno-Sparks MSA,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,399002020
40900,25657,00,,000,MSA,Sacramento MSA,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,409002020
488,100321,00,,000,MSA,Sanfranciso CMSA,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,4882020
06017,3009,06,,017,County,El Dorado County,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,060172020
06061,4538,06,,061,County,Placer County,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,060612020
32005,1023,32,,005,County,Douglas County,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,320052020
32031,5898,32,,031,County,Washoe County,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,320312020
32510,853,32,,510,County,Carson City County,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,325102020
06000,406633,06,,000,State,CA,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,060002020
32000,35251,32,,000,State,NV,P12_020N,Male: 65 and 66 years,Age,2020,dec/dhc,2020,320002020
39900,8108,00,,000,MSA,Reno-Sparks MSA,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,399002020
40900,33948,00,,000,MSA,Sacramento MSA,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,409002020
488,130583,00,,000,MSA,Sanfranciso CMSA,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,4882020
06017,4219,06,,017,County,El Dorado County,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,060172020
06061,6484,06,,061,County,Placer County,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,060612020
32005,1374,32,,005,County,Douglas County,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,320052020
32031,7989,32,,031,County,Washoe County,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,320312020
32510,1157,32,,510,County,Carson City County,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,325102020
06000,523093,06,,000,State,CA,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,060002020
32000,46634,32,,000,State,NV,P12_021N,Male: 67 to 69 years,Age,2020,dec/dhc,2020,320002020
39900,11916,00,,000,MSA,Reno-Sparks MSA,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,399002020
40900,48306,00,,000,MSA,Sacramento MSA,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,409002020
488,184314,00,,000,MSA,Sanfranciso CMSA,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,4882020
06017,5901,06,,017,County,El Dorado County,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,060172020
06061,10216,06,,061,County,Placer County,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,060612020
32005,2151,32,,005,County,Douglas County,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,320052020
32031,11706,32,,031,County,Washoe County,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,320312020
32510,1698,32,,510,County,Carson City County,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,325102020
06000,727873,06,,000,State,CA,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,060002020
32000,69689,32,,000,State,NV,P12_022N,Male: 70 to 74 years,Age,2020,dec/dhc,2020,320002020
39900,7628,00,,000,MSA,Reno-Sparks MSA,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,399002020
40900,30160,00,,000,MSA,Sacramento MSA,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,409002020
488,117911,00,,000,MSA,Sanfranciso CMSA,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,4882020
06017,3558,06,,017,County,El Dorado County,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,060172020
06061,7073,06,,061,County,Placer County,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,060612020
32005,1466,32,,005,County,Douglas County,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,320052020
32031,7520,32,,031,County,Washoe County,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,320312020
32510,1152,32,,510,County,Carson City County,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,325102020
06000,469870,06,,000,State,CA,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,060002020
32000,45329,32,,000,State,NV,P12_023N,Male: 75 to 79 years,Age,2020,dec/dhc,2020,320002020
39900,4214,00,,000,MSA,Reno-Sparks MSA,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,399002020
40900,19008,00,,000,MSA,Sacramento MSA,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,409002020
488,74890,00,,000,MSA,Sanfranciso CMSA,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,4882020
06017,2067,06,,017,County,El Dorado County,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,060172020
06061,4605,06,,061,County,Placer County,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,060612020
32005,869,32,,005,County,Douglas County,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,320052020
32031,4156,32,,031,County,Washoe County,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,320312020
32510,669,32,,510,County,Carson City County,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,325102020
06000,297328,06,,000,State,CA,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,060002020
32000,25932,32,,000,State,NV,P12_024N,Male: 80 to 84 years,Age,2020,dec/dhc,2020,320002020
39900,2930,00,,000,MSA,Reno-Sparks MSA,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,399002020
40900,17666,00,,000,MSA,Sacramento MSA,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,409002020
488,69236,00,,000,MSA,Sanfranciso CMSA,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,4882020
06017,1699,06,,017,County,El Dorado County,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,060172020
06061,4130,06,,061,County,Placer County,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,060612020
32005,641,32,,005,County,Douglas County,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,320052020
32031,2899,32,,031,County,Washoe County,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,320312020
32510,538,32,,510,County,Carson City County,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,325102020
06000,272299,06,,000,State,CA,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,060002020
32000,17366,32,,000,State,NV,P12_025N,Male: 85 years and over,Age,2020,dec/dhc,2020,320002020
39900,242672,00,,000,MSA,Reno-Sparks MSA,P12_026N,Female: Total,Age,2020,dec/dhc,2020,399002020
40900,1226532,00,,000,MSA,Sacramento MSA,P12_026N,Female: Total,Age,2020,dec/dhc,2020,409002020
488,4895369,00,,000,MSA,Sanfranciso CMSA,P12_026N,Female: Total,Age,2020,dec/dhc,2020,4882020
06017,96356,06,,017,County,El Dorado County,P12_026N,Female: Total,Age,2020,dec/dhc,2020,060172020
06061,207797,06,,061,County,Placer County,P12_026N,Female: Total,Age,2020,dec/dhc,2020,060612020
32005,24710,32,,005,County,Douglas County,P12_026N,Female: Total,Age,2020,dec/dhc,2020,320052020
32031,240607,32,,031,County,Washoe County,P12_026N,Female: Total,Age,2020,dec/dhc,2020,320312020
32510,28526,32,,510,County,Carson City County,P12_026N,Female: Total,Age,2020,dec/dhc,2020,325102020
06000,19989220,06,,000,State,CA,P12_026N,Female: Total,Age,2020,dec/dhc,2020,060002020
32000,1550880,32,,000,State,NV,P12_026N,Female: Total,Age,2020,dec/dhc,2020,320002020
39900,12859,00,,000,MSA,Reno-Sparks MSA,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,399002020
40900,65547,00,,000,MSA,Sacramento MSA,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,409002020
488,251835,00,,000,MSA,Sanfranciso CMSA,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,4882020
06017,4120,06,,017,County,El Dorado County,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,060172020
06061,10034,06,,061,County,Placer County,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,060612020
32005,873,32,,005,County,Douglas County,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,320052020
32031,12788,32,,031,County,Washoe County,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,320312020
32510,1405,32,,510,County,Carson City County,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,325102020
06000,1046636,06,,000,State,CA,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,060002020
32000,84795,32,,000,State,NV,P12_027N,Female: Under 5 years,Age,2020,dec/dhc,2020,320002020
39900,13845,00,,000,MSA,Reno-Sparks MSA,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,399002020
40900,74103,00,,000,MSA,Sacramento MSA,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,409002020
488,276054,00,,000,MSA,Sanfranciso CMSA,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,4882020
06017,5172,06,,017,County,El Dorado County,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,060172020
06061,12493,06,,061,County,Placer County,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,060612020
32005,1055,32,,005,County,Douglas County,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,320052020
32031,13772,32,,031,County,Washoe County,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,320312020
32510,1526,32,,510,County,Carson City County,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,325102020
06000,1170426,06,,000,State,CA,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,060002020
32000,93627,32,,000,State,NV,P12_028N,Female: 5 to 9 years,Age,2020,dec/dhc,2020,320002020
39900,14710,00,,000,MSA,Reno-Sparks MSA,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,399002020
40900,79330,00,,000,MSA,Sacramento MSA,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,409002020
488,297232,00,,000,MSA,Sanfranciso CMSA,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,4882020
06017,6070,06,,017,County,El Dorado County,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,060172020
06061,13972,06,,061,County,Placer County,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,060612020
32005,1208,32,,005,County,Douglas County,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,320052020
32031,14589,32,,031,County,Washoe County,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,320312020
32510,1654,32,,510,County,Carson City County,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,325102020
06000,1274773,06,,000,State,CA,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,060002020
32000,100117,32,,000,State,NV,P12_029N,Female: 10 to 14 years,Age,2020,dec/dhc,2020,320002020
39900,8566,00,,000,MSA,Reno-Sparks MSA,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,399002020
40900,46722,00,,000,MSA,Sacramento MSA,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,409002020
488,178135,00,,000,MSA,Sanfranciso CMSA,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,4882020
06017,3687,06,,017,County,El Dorado County,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,060172020
06061,8252,06,,061,County,Placer County,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,060612020
32005,754,32,,005,County,Douglas County,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,320052020
32031,8499,32,,031,County,Washoe County,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,320312020
32510,947,32,,510,County,Carson City County,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,325102020
06000,763804,06,,000,State,CA,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,060002020
32000,57936,32,,000,State,NV,P12_030N,Female: 15 to 17 years,Age,2020,dec/dhc,2020,320002020
39900,6741,00,,000,MSA,Reno-Sparks MSA,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,399002020
40900,31623,00,,000,MSA,Sacramento MSA,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,409002020
488,118935,00,,000,MSA,Sanfranciso CMSA,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,4882020
06017,1944,06,,017,County,El Dorado County,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,060172020
06061,4562,06,,061,County,Placer County,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,060612020
32005,437,32,,005,County,Douglas County,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,320052020
32031,6709,32,,031,County,Washoe County,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,320312020
32510,600,32,,510,County,Carson City County,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,325102020
06000,527021,06,,000,State,CA,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,060002020
32000,36673,32,,000,State,NV,P12_031N,Female: 18 and 19 years,Age,2020,dec/dhc,2020,320002020
39900,3413,00,,000,MSA,Reno-Sparks MSA,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,399002020
40900,16669,00,,000,MSA,Sacramento MSA,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,409002020
488,58322,00,,000,MSA,Sanfranciso CMSA,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,4882020
06017,916,06,,017,County,El Dorado County,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,060172020
06061,2174,06,,061,County,Placer County,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,060612020
32005,185,32,,005,County,Douglas County,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,320052020
32031,3396,32,,031,County,Washoe County,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,320312020
32510,255,32,,510,County,Carson City County,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,325102020
06000,272599,06,,000,State,CA,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,060002020
32000,18303,32,,000,State,NV,P12_032N,Female: 20 years,Age,2020,dec/dhc,2020,320002020
39900,3561,00,,000,MSA,Reno-Sparks MSA,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,399002020
40900,15611,00,,000,MSA,Sacramento MSA,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,409002020
488,56486,00,,000,MSA,Sanfranciso CMSA,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,4882020
06017,813,06,,017,County,El Dorado County,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,060172020
06061,1964,06,,061,County,Placer County,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,060612020
32005,169,32,,005,County,Douglas County,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,320052020
32031,3549,32,,031,County,Washoe County,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,320312020
32510,290,32,,510,County,Carson City County,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,325102020
06000,264239,06,,000,State,CA,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,060002020
32000,18702,32,,000,State,NV,P12_033N,Female: 21 years,Age,2020,dec/dhc,2020,320002020
39900,10414,00,,000,MSA,Reno-Sparks MSA,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,399002020
40900,45943,00,,000,MSA,Sacramento MSA,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,409002020
488,177525,00,,000,MSA,Sanfranciso CMSA,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,4882020
06017,2425,06,,017,County,El Dorado County,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,060172020
06061,5544,06,,061,County,Placer County,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,060612020
32005,427,32,,005,County,Douglas County,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,320052020
32031,10369,32,,031,County,Washoe County,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,320312020
32510,914,32,,510,County,Carson City County,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,325102020
06000,790260,06,,000,State,CA,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,060002020
32000,57573,32,,000,State,NV,P12_034N,Female: 22 to 24 years,Age,2020,dec/dhc,2020,320002020
39900,16802,00,,000,MSA,Reno-Sparks MSA,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,399002020
40900,80348,00,,000,MSA,Sacramento MSA,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,409002020
488,345369,00,,000,MSA,Sanfranciso CMSA,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,4882020
06017,4017,06,,017,County,El Dorado County,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,060172020
06061,9624,06,,061,County,Placer County,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,060612020
32005,909,32,,005,County,Douglas County,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,320052020
32031,16719,32,,031,County,Washoe County,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,320312020
32510,1650,32,,510,County,Carson City County,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,325102020
06000,1425982,06,,000,State,CA,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,060002020
32000,106315,32,,000,State,NV,P12_035N,Female: 25 to 29 years,Age,2020,dec/dhc,2020,320002020
39900,16535,00,,000,MSA,Reno-Sparks MSA,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,399002020
40900,83259,00,,000,MSA,Sacramento MSA,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,409002020
488,371862,00,,000,MSA,Sanfranciso CMSA,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,4882020
06017,4967,06,,017,County,El Dorado County,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,060172020
06061,11403,06,,061,County,Placer County,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,060612020
32005,1209,32,,005,County,Douglas County,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,320052020
32031,16446,32,,031,County,Washoe County,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,320312020
32510,1702,32,,510,County,Carson City County,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,325102020
06000,1435674,06,,000,State,CA,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,060002020
32000,108966,32,,000,State,NV,P12_036N,Female: 30 to 34 years,Age,2020,dec/dhc,2020,320002020
39900,15673,00,,000,MSA,Reno-Sparks MSA,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,399002020
40900,83934,00,,000,MSA,Sacramento MSA,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,409002020
488,359539,00,,000,MSA,Sanfranciso CMSA,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,4882020
06017,5773,06,,017,County,El Dorado County,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,060172020
06061,13736,06,,061,County,Placer County,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,060612020
32005,1217,32,,005,County,Douglas County,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,320052020
32031,15587,32,,031,County,Washoe County,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,320312020
32510,1626,32,,510,County,Carson City County,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,325102020
06000,1386356,06,,000,State,CA,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,060002020
32000,106481,32,,000,State,NV,P12_037N,Female: 35 to 39 years,Age,2020,dec/dhc,2020,320002020
39900,14176,00,,000,MSA,Reno-Sparks MSA,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,399002020
40900,76720,00,,000,MSA,Sacramento MSA,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,409002020
488,327673,00,,000,MSA,Sanfranciso CMSA,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,4882020
06017,5599,06,,017,County,El Dorado County,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,060172020
06061,13296,06,,061,County,Placer County,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,060612020
32005,1180,32,,005,County,Douglas County,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,320052020
32031,14073,32,,031,County,Washoe County,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,320312020
32510,1464,32,,510,County,Carson City County,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,325102020
06000,1283703,06,,000,State,CA,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,060002020
32000,98813,32,,000,State,NV,P12_038N,Female: 40 to 44 years,Age,2020,dec/dhc,2020,320002020
39900,13855,00,,000,MSA,Reno-Sparks MSA,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,399002020
40900,73629,00,,000,MSA,Sacramento MSA,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,409002020
488,317239,00,,000,MSA,Sanfranciso CMSA,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,4882020
06017,5673,06,,017,County,El Dorado County,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,060172020
06061,13173,06,,061,County,Placer County,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,060612020
32005,1250,32,,005,County,Douglas County,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,320052020
32031,13740,32,,031,County,Washoe County,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,320312020
32510,1627,32,,510,County,Carson City County,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,325102020
06000,1260434,06,,000,State,CA,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,060002020
32000,98486,32,,000,State,NV,P12_039N,Female: 45 to 49 years,Age,2020,dec/dhc,2020,320002020
39900,14796,00,,000,MSA,Reno-Sparks MSA,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,399002020
40900,75551,00,,000,MSA,Sacramento MSA,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,409002020
488,314099,00,,000,MSA,Sanfranciso CMSA,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,4882020
06017,6621,06,,017,County,El Dorado County,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,060172020
06061,13400,06,,061,County,Placer County,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,060612020
32005,1479,32,,005,County,Douglas County,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,320052020
32031,14633,32,,031,County,Washoe County,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,320312020
32510,1740,32,,510,County,Carson City County,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,325102020
06000,1266135,06,,000,State,CA,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,060002020
32000,97796,32,,000,State,NV,P12_040N,Female: 50 to 54 years,Age,2020,dec/dhc,2020,320002020
39900,16188,00,,000,MSA,Reno-Sparks MSA,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,399002020
40900,80396,00,,000,MSA,Sacramento MSA,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,409002020
488,315724,00,,000,MSA,Sanfranciso CMSA,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,4882020
06017,7995,06,,017,County,El Dorado County,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,060172020
06061,14267,06,,061,County,Placer County,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,060612020
32005,2180,32,,005,County,Douglas County,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,320052020
32031,16009,32,,031,County,Washoe County,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,320312020
32510,2069,32,,510,County,Carson City County,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,325102020
06000,1286009,06,,000,State,CA,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,060002020
32000,100693,32,,000,State,NV,P12_041N,Female: 55 to 59 years,Age,2020,dec/dhc,2020,320002020
39900,6592,00,,000,MSA,Reno-Sparks MSA,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,399002020
40900,32133,00,,000,MSA,Sacramento MSA,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,409002020
488,122663,00,,000,MSA,Sanfranciso CMSA,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,4882020
06017,3392,06,,017,County,El Dorado County,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,060172020
06061,5696,06,,061,County,Placer County,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,060612020
32005,981,32,,005,County,Douglas County,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,320052020
32031,6499,32,,031,County,Washoe County,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,320312020
32510,916,32,,510,County,Carson City County,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,325102020
06000,504162,06,,000,State,CA,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,060002020
32000,39758,32,,000,State,NV,P12_042N,Female: 60 and 61 years,Age,2020,dec/dhc,2020,320002020
39900,9505,00,,000,MSA,Reno-Sparks MSA,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,399002020
40900,46320,00,,000,MSA,Sacramento MSA,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,409002020
488,173226,00,,000,MSA,Sanfranciso CMSA,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,4882020
06017,4967,06,,017,County,El Dorado County,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,060172020
06061,8330,06,,061,County,Placer County,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,060612020
32005,1537,32,,005,County,Douglas County,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,320052020
32031,9374,32,,031,County,Washoe County,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,320312020
32510,1267,32,,510,County,Carson City County,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,325102020
06000,710939,06,,000,State,CA,P12_043N,Female: 62 to 64 years,Age,2020,dec/dhc,2020,060002020
